Participant ID,Moderator Initials,Device Type,Session Type,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1005,JEV,Gen 2 Glasses,Discover & Learn,misc,2025-11-06 13:10:03.037,565,600,-35,0,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,eyestrain,2025-11-06 13:10:05.299,567,600,-33,1,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,misc,2025-11-06 13:20:04.120,1166,1200,-34,0,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,eyestrain,2025-11-06 13:20:06.116,1168,1200,-32,1,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,misc,2025-11-06 13:30:01.928,1764,1800,-36,0,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,discomfort,2025-11-06 13:30:04.546,1767,1800,-33,0,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,eyestrain,2025-11-06 13:30:08.989,1771,1800,-29,1,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,misc,2025-11-06 13:40:03.864,2366,2400,-34,0,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,eyestrain,2025-11-06 13:40:05.580,2368,2400,-32,1,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,misc,2025-11-06 13:50:03.715,2966,3000,-34,0,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,eyestrain,2025-11-06 13:50:10.725,2973,3000,-27,1,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,misc,2025-11-06 13:59:58.685,3561,3600,-39,0,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,discomfort,2025-11-06 14:00:01.336,3563,3600,-37,0,"Real world, plain backdrop",false
1005,JEV,Gen 2 Glasses,Discover & Learn,eyestrain,2025-11-06 14:00:03.565,3566,3600,-34,1,"Real world, plain backdrop",false
